rna_0,rna_1
-0.7361757,2.6258867
15.62397,0.96512026
-4.2888846,0.19868195
14.829898,-1.1076549
-3.1626449,1.5133808
4.7260156,12.146877
-3.3825462,-0.67578334
-2.3542488,1.301848
12.859442,2.755376
-4.978452,1.2052794
15.194059,-0.9270812
8.587527,3.558591
14.624549,0.37174836
15.359913,0.2613135
-4.550736,2.5990636
10.332881,1.0614752
-4.7841673,2.2128558
4.282341,12.404138
15.022001,0.5937465
-4.7124357,2.1703792
-4.3823385,2.4377587
5.392025,12.472006
13.85132,0.57857585
13.977506,-0.624217
-4.865888,0.6179794
9.485364,5.696353
-3.1638107,1.7222674
-3.7284796,2.249649
6.1770167,12.79599
6.494818,-5.945809
-3.9978497,-0.71240187
-3.608557,0.1837877
3.82183,0.7888551
12.776416,10.435649
14.187336,0.42416453
-3.376403,-0.7615623
13.4974575,-0.5131498
14.346488,-1.2420541
1.1788371,1.6306427
-0.74862427,2.2868428
12.849959,10.526336
5.0078773,13.340666
14.061446,1.0763904
13.6706,-0.6693801
14.732763,-1.172256
-3.3967717,1.041403
-2.9611216,2.5232823
13.634993,1.3956454
-2.5115356,1.9431286
12.457067,-0.023808239
-2.6420197,2.5871453
6.585849,-6.1469107
1.3383386,1.1102732
-3.7427354,0.75306386
9.189939,2.9527183
-4.1354766,2.7730358
0.7630295,1.6143025
-1.9929498,0.7347531
15.1655245,-0.33055335
14.706493,-1.2645774
-3.983171,0.821136
13.575502,-0.0010986296
2.8383472,2.2408407
13.734895,-0.53016233
-4.4281683,2.1788156
14.412563,0.57950586
1.423171,1.0899166
11.043982,0.6360014
3.865253,12.7871275
1.5763668,1.1211509
4.3994303,12.437017
-3.6097784,1.8598735
2.4559183,1.9100034
-3.482089,-0.8244943
15.371562,-0.46235052
-4.086952,-0.5611793
14.789704,0.16562241
6.827572,12.687639
-0.5926368,2.1727288
15.490886,-0.14602259
-1.2050124,1.9918991
3.6576583,0.387274
-3.5902607,2.5797007
13.867762,0.73609966
9.519033,2.5381148
14.993554,-0.0858047
-3.7486162,-0.6424602
-4.061024,1.6933837
-2.8811772,-0.6070438
13.777558,-0.239767
14.81224,-1.4531504
13.315577,-0.06204776
2.469342,2.1027536
14.000153,0.67417693
14.683179,-1.1591662
14.333214,0.6567209
4.3580647,0.30582613
13.973108,0.6608493
14.377905,-0.018614162
14.931632,-1.2917883
-2.535096,0.553617
6.37952,-6.8019557
-4.2092533,0.4908788
12.614083,2.8061447
-1.7109023,2.0762029
4.0764403,-7.245782
14.25387,0.6400016
14.321245,0.1912053
4.5568986,0.11772652
15.66707,-0.47295424
-3.4133117,1.612505
4.5661616,0.1990773
9.385345,2.3567894
-4.056142,-0.45016205
-2.8587337,1.0532616
3.8619413,12.497539
15.195255,0.18220432
-2.7976975,1.4922941
13.247039,0.019851211
14.795997,0.42832696
15.019169,1.3934563
1.2680007,2.1301932
11.351287,1.4702201
0.28600863,1.7283423
8.5578165,3.5891907
-3.6289513,-0.027799351
14.002814,0.21047717
14.734523,1.0535353
-2.9407504,1.5382555
-0.8120551,1.8484126
-2.4148848,1.6446326
-3.286346,1.9751062
13.198021,-5.5723214
-1.11615,2.4807143
-4.1048493,-0.55240786
-3.3967235,1.5753616
-2.7005785,1.5349741
-1.5238384,2.584955
5.0963163,13.364395
-3.3335052,-0.16221313
15.20976,0.40095723
-4.7971225,2.061751
-1.5595579,2.1642609
-3.3277576,2.8280904
8.739387,3.6103818
6.3272505,-6.8842616
-1.5835581,1.7088892
-2.2060075,1.7338573
-3.1107228,2.951541
-2.9289205,2.049656
4.840851,12.786979
3.5475087,-0.2686025
15.507436,-0.61459535
0.75749147,1.8107493
-2.940794,-0.4961895
3.6898987,12.081426
0.76045984,1.5482836
13.83383,-0.34097505
8.942979,2.919225
14.972657,-0.31062266
-4.486173,2.1455677
-3.0142407,1.494575
-2.5905988,2.76496
15.325493,1.6812847
14.741855,0.12228617
13.407537,-5.037644
-2.7544637,0.15205514
-0.79228723,1.5183569
14.572336,1.5611079
6.1655207,-6.619596
5.610597,12.787107
6.2268596,13.098735
14.47963,-1.0035604
6.046679,12.521817
15.91619,-1.3870578
15.676045,0.2808099
-3.926399,0.46878052
6.3134847,-6.293659
14.387482,0.8849097
-2.8544185,2.0070982
12.958637,10.678106
13.039807,10.768098
14.137665,1.7845508
-0.67733747,2.3841465
-3.4632833,1.9455639
-2.7457721,1.0344634
-0.7498306,2.0841548
-4.1363864,2.4842117
-4.383714,1.9250574
14.920802,-0.23433642
2.3602457,1.9759922
-2.3146286,0.9279741
3.5351214,1.3790548
15.9635515,-0.7069338
13.837681,-0.37133294
3.6080458,1.5183116
14.696569,-1.382732
10.140185,0.87387955
-4.4733205,2.1890361
1.6918826,2.0617926
1.785095,1.9754816
-4.7423835,1.7017573
14.382261,0.46091977
15.374782,0.301061
-4.612257,2.6179357
5.3685765,12.845696
4.944626,12.477385
8.589327,3.466366
14.884574,2.0519724
14.4780035,1.9106936
12.733431,2.7728715
-4.4105387,2.4067197
13.806093,-0.15913978
-3.2367764,1.3868458
-3.4470503,2.5868397
-3.612275,2.9237413
-2.8697648,1.2712764
13.249123,2.4668903
-2.547709,2.3535497
13.629179,2.1431189
-2.0779521,0.92626095
-1.9538788,0.28927183
9.621031,5.9741
1.0349672,1.7976037
14.213421,0.5299159
6.857844,-4.557413
2.9148395,1.4408915
-2.269837,1.5199476
-2.6182015,1.8741118
13.856387,-0.2666046
2.773132,2.7300792
13.588757,2.1000292
-4.047469,0.11483597
3.082139,1.4071816
-4.3881993,2.2496037
-4.0532837,2.092086
14.8056345,-0.778162
6.681721,-4.970818
-2.9973404,-0.68213975
14.030644,0.510202
-2.988954,1.4346966
2.2184765,2.3043299
-2.1943572,1.3738476
-4.584244,0.42462978
14.643449,2.0074346
-2.2079444,0.88321733
13.029689,-0.35767582
14.965125,-0.414291
14.119215,0.44213262
15.137713,1.0671622
-2.00909,2.2489529
-0.824077,2.5916078
-0.20771569,2.0313122
15.393203,-0.6751348
6.9663873,13.127569
-0.37455872,2.1210701
12.418417,-0.04211918
-3.839839,0.46607438
5.831199,12.616898
6.2241187,12.897364
-1.7655904,1.6323293
14.938082,0.21483852
-2.575041,1.23089
-3.1451764,0.25028512
10.486045,1.8529613
15.55394,-0.26023737
4.4841146,12.285858
6.60235,-6.273293
15.61616,0.91732055
6.1491427,-6.3660173
4.052245,0.3821134
9.3468895,1.8471799
13.418347,-0.49335253
2.501265,2.4271443
12.708597,2.466628
14.939355,-1.0800854
14.125774,1.515927
6.221116,13.414009
9.456018,2.2754457
6.991461,13.24086
-2.9213848,-0.7545999
-3.6472018,1.4966246
15.218447,-0.9096844
14.740747,1.1875314
-3.9900837,2.028285
6.003362,13.382685
2.5239825,2.4053414
-3.0080276,1.9118841
-3.1638587,0.9346132
13.748237,-0.24189264
15.238959,-1.3613002
7.052782,12.978393
11.800985,0.43075186
-0.6452096,1.688331
13.511612,0.19986546
-2.9962487,1.0018975
-4.2010174,1.5559622
4.730467,13.054229
14.230077,2.2261617
14.858634,0.023251003
6.33572,-6.38093
4.6102514,13.040943
13.944571,-0.6008589
-3.4003854,-0.32147825
14.256284,-0.60178727
13.112974,2.6850548
4.0673733,12.607594
-3.2566056,1.1232156
13.082982,2.6507168
14.713128,0.6991644
15.248679,0.27730146
1.7394276,0.99785984
-4.100235,-0.3538946
6.7649713,-4.65904
-2.9330826,1.4148057
-4.2775292,-0.1610747
-0.8673491,2.3441536
15.057639,0.7525528
-3.6628783,1.2898407
14.776087,0.35192546
-3.6221206,1.8622411
13.022685,10.737473
14.4033785,1.0803574
-4.7925134,2.468127
-4.7743926,0.74161583
-3.1460037,0.14900498
-3.6342883,1.379864
-4.2358747,1.7419951
6.178535,13.506328
-0.87839603,2.4555957
9.456588,5.595661
14.279493,-1.0976619
14.017834,0.57260466
14.189485,-0.059168003
14.191184,1.5784905
14.630559,-0.25527823
14.105856,1.9914321
-3.8643763,2.3702018
-4.920164,1.6070176
-4.0107007,1.2504193
-2.8122668,2.3591177
15.40444,-0.6427172
-4.0038924,0.7316206
9.703488,-7.6048503
-4.1335998,1.8958048
-3.5562098,2.3456402
-3.1746747,1.8643059
-3.3186219,1.6317015
15.219056,0.321806
14.112328,-0.75466156
4.28775,0.31000143
2.533062,2.3201528
-0.96438444,1.7503233
-4.9306674,1.0147791
-4.085049,1.6765894
-1.274895,1.7387736
14.483654,-0.7482035
15.494732,0.9324731
15.258347,0.6524631
-3.790501,0.056890797
5.9828143,13.313236
14.675159,-1.0406562
-3.087219,1.1598648
10.992241,0.13632435
4.455921,12.846501
-2.1330829,0.5128649
-3.4186394,-0.3282707
14.540926,-0.4769831
-3.411874,-0.412895
14.159181,2.2399893
-0.65385115,2.0815268
14.690389,1.5822374
-3.6096458,-0.686294
13.443214,-4.709374
-2.555377,0.933413
6.8336425,13.262599
5.4474816,12.994825
4.979163,0.2834927
-3.9570272,-0.78062654
-4.8008037,2.1925483
-3.9013038,1.3690909
-3.8255744,2.1913576
-2.126888,0.78288245
11.296458,1.0010175
-4.401261,2.738802
1.6136441,1.1365964
6.0652175,13.101385
9.502475,3.2658515
12.524744,-0.17974669
-1.4541181,2.7459943
15.914697,0.16867688
5.5845065,13.538398
3.8227935,1.1467972
-1.7894865,1.0872324
6.147832,-6.3201265
15.65374,1.3807755
6.699346,12.6805935
-3.7077863,2.1977746
-4.2891474,2.8108475
-3.5626116,1.8065066
-4.4692535,2.7650626
15.077234,0.61528385
-4.11157,-0.27121142
6.450681,13.322119
15.413926,1.4362388
5.740072,12.86879
15.843697,-0.43217686
14.332183,1.4344063
13.774767,2.1673994
-2.736145,1.1988821
-3.294997,1.7996681
-3.7382047,-0.61794114
-0.6899403,2.684429
5.7929673,13.5026045
7.028024,12.975903
-4.0058155,2.262335
14.131059,1.3013647
-1.9779204,1.4262159
14.284727,0.78147554
-3.9240665,-0.8324415
14.645052,1.1223849
5.2538853,-7.311418
1.3579439,1.3114171
-4.08505,-0.72319204
-4.3827677,2.3040202
-1.2400578,2.2390802
-1.1710626,2.4109685
6.142837,13.48393
-1.4896896,2.4840002
14.22432,1.1390798
-2.4388645,1.0279338
0.9038189,1.7680107
-3.5864244,0.6393086
5.0990663,-7.41381
3.032534,1.6575308
-1.182321,2.5329185
-2.3029556,0.941828
-2.718448,1.0274436
6.568777,12.814242
14.421933,1.2980629
-4.337589,2.3374546
13.780162,-0.6075539
5.2026577,12.72505
14.245226,1.1724705
8.65763,2.9298866
-4.9213495,2.125365
8.581293,3.576751
4.5052347,12.921707
-3.0939991,2.0125148
4.972719,0.32786208
14.214496,-1.3041915
0.63780004,1.5596157
-4.551429,2.4548013
15.166998,-1.1605306
3.8074307,0.2705669
-3.675589,1.4742507
15.824422,0.07826059
-4.5359464,2.1053677
14.869092,-0.26355663
14.212621,1.2017411
6.4521675,13.297547
14.337402,-0.19350092
-4.077181,-0.39805627
13.445101,-0.48442057
6.9151177,13.14931
9.368376,1.8937682
14.932903,-0.20783857
-1.1503594,2.067352
14.102828,0.5282676
-3.7125306,2.8470397
6.6482115,13.026482
4.327186,13.074934
-4.1097565,-0.17364502
4.932677,13.128307
12.180317,0.18860607
13.932746,0.47686055
9.664203,-7.1489367
-0.3602332,1.9091482
1.2789322,1.4412284
14.495515,1.3698534
-3.0921333,1.4112248
-2.5966852,1.5503399
-2.8808854,1.7757596
-0.9157938,2.5013661
5.909302,13.118844
-4.509836,1.7384782
5.3433537,13.214689
-4.050428,2.402458
-3.452016,-0.13265973
-2.6752172,1.6139853
6.0758924,13.310854
14.179505,1.0444686
-4.489109,2.662618
5.3022523,13.140524
-1.1752229,2.7052755
10.2477665,1.0519799
13.226397,-0.74161667
5.828893,13.265484
14.756524,0.19258714
-3.1863449,-0.7371418
6.045489,-5.587046
-0.26572797,2.0292406
11.6374855,0.53033155
-3.4890451,-0.24982639
-4.7465653,1.1878009
8.9191,3.6563382
-4.0312595,1.5724707
-3.5803087,-0.35202664
-0.65869176,2.5669024
0.7539197,1.751131
15.043883,-1.3932087
14.82619,-0.6504632
13.045304,10.730435
-4.013079,-0.49366197
10.857333,0.14536761
14.052164,1.0008872
-4.415115,2.464158
-2.0799296,0.7731919
-3.9075675,-0.8876009
14.850251,0.035955932
4.0820174,12.598137
3.472107,1.4269704
15.286164,1.6464516
14.623857,0.50502837
14.76033,-1.170943
6.4542546,13.10777
10.170207,1.8763148
6.2866344,13.173649
3.3151429,1.4157292
14.254579,0.5818065
-4.01539,2.5851612
6.687998,12.90015
-2.753746,1.5007346
6.316919,-5.338471
-2.265625,1.9019657
6.4413285,12.921882
-2.9385493,1.7868651
-4.139561,2.5013142
15.306183,0.5818157
4.1236134,0.2902502
14.126682,-0.97220963
-3.3268335,2.640579
13.149968,-5.6222987
9.618216,-7.6353726
14.489033,1.4769264
13.588731,0.5488673
14.511336,1.6557665
5.129917,13.466719
4.791307,-7.3040276
8.996948,3.4171934
4.443556,12.738801
6.416552,-6.685918
13.544464,0.08388901
4.567086,0.21556996
14.810543,0.74792755
6.517976,12.521219
-2.947958,1.7447128
9.564334,5.8570447
10.371595,0.7972219
10.746788,0.24753343
-2.4794483,0.9903057
-4.1920247,-0.39432758
-2.2402174,1.2680379
-3.9186563,2.8321636
-3.1283157,2.4805446
13.211624,-5.5290604
13.044922,-0.24629359
-4.169034,2.9167278
-4.279784,0.24922931
1.994886,1.2026658
-4.001976,0.51006985
3.7206533,-0.44367945
14.288508,1.636792
-4.208191,2.3945527
-2.5497584,0.37271604
15.726752,-0.49132463
-3.1133792,1.2156878
14.538014,1.4659604
3.3196058,1.6104492
-0.37116268,1.6164298
-0.28298423,1.9349041
4.706299,-0.14957303
6.2616544,-5.8984723
-4.414988,1.4044027
12.618101,-0.14094706
14.86098,1.2769517
9.98271,2.18412
4.7049074,12.192957
13.195734,-5.5617065
4.4237814,12.9109955
-4.816074,2.1805859
4.4751887,0.046991188
-2.704452,1.0225439
-3.7691526,2.3158371
13.562055,-0.7401451
-2.8475177,1.004722
14.791966,-1.13225
2.7437205,0.8181657
4.832271,13.400338
5.1113935,-7.378995
-4.7479253,2.5375488
1.3061656,2.0491748
15.575931,-0.50940675
14.025065,-0.27306604
-2.3863318,0.9649186
14.247116,-1.450391
6.273881,-5.069505
-4.006065,-0.87204427
0.14282875,1.7209504
6.7169857,12.907396
15.099746,-0.6433038
6.529714,13.110646
15.327983,0.6112746
11.226752,0.10310652
15.268611,0.5115157
9.812261,0.9033063
-2.6392877,2.4288874
-4.5308366,0.40222016
-2.8212082,0.84895915
5.315959,13.165516
15.686141,1.384182
14.574996,1.8216722
1.44817,1.225907
-2.8788931,1.0821623
-3.8210719,0.069163375
15.277392,1.3873608
4.4004426,0.119157076
2.3567202,0.77121544
-3.5218148,2.6783073
12.876026,2.6511042
-1.2045615,2.522374
15.482959,-0.72095054
-4.6086884,2.119857
14.21478,-1.2168537
13.623811,-0.8051452
15.570307,-1.281078
-3.204184,2.5957882
-3.8591228,2.556738
6.198311,12.901304
-0.69463784,2.4327395
14.821541,-0.83770764
15.482989,-0.4820727
-2.842853,1.9703238
15.791011,-0.22588956
1.4265754,1.8472581
9.0851345,3.2764103
15.4496565,-0.22726783
-4.1721263,2.2635279
-1.4557517,2.159672
-0.26630768,3.040618
-1.3386526,2.1374958
6.2920575,-5.1302924
5.196973,13.31803
13.323231,0.05970648
-2.733745,1.0946892
8.64608,3.5976777
-1.5271477,1.9126637
9.387375,3.4466207
-4.159441,0.21076815
13.556956,0.3725457
6.5635977,12.757941
4.1763773,12.836707
14.685458,-0.9214752
-4.5043483,2.2455444
9.82209,0.9039593
15.786029,-0.14982878
14.119232,1.3023266
13.775652,-0.57359827
4.246521,0.33659258
4.3600993,0.1619285
14.022765,-0.18928316
15.863643,-0.072337024
-1.5164315,1.6212828
12.751229,2.679438
10.097156,0.873714
-3.0858893,2.4932406
2.2360425,2.1220264
14.427981,0.55569476
3.7784507,-0.37368247
13.3187685,-5.349111
-2.549245,1.3565444
-3.995661,2.6936874
14.130018,1.9867291
1.4149088,1.1439003
3.520321,1.466225
1.4233444,1.1381083
3.7212675,1.4314055
-3.1283638,1.1074572
8.703422,3.5244873
13.876524,0.6391198
6.376161,12.629462
6.638545,-6.3040695
5.555058,13.050905
-2.8508875,0.5821771
13.759381,-0.0105126295
-4.811243,1.7087098
-2.118561,2.2737267
14.485241,0.6700457
-4.4762945,2.5698516
-3.0783343,-0.6439036
-4.161035,2.6788092
15.29366,0.18201049
5.9680705,-5.879211
9.975074,2.1723795
15.309521,0.028420107
14.831038,1.1835991
14.55511,0.9632963
14.613612,2.0048797
6.0898314,13.046971
-0.3616081,3.172772
14.416166,-0.35557312
15.066984,-0.033761058
2.5393803,2.5286584
13.504174,-0.5758078
13.568962,0.16799837
14.894418,2.02879
-2.9544654,2.4371157
15.00575,-0.8530687
