rna_0,rna_1
-17.522257,-11.621063
-4.574466,-3.5092614
-17.987864,-11.126136
10.817051,8.153365
-0.105825834,16.543642
19.66394,-5.051756
1.7435393,-6.480226
4.5123134,-9.982907
1.7857205,15.780853
-2.0810235,-5.053936
-2.2854595,-5.609082
-1.1898092,-4.449076
-0.15948065,-9.476637
-19.360878,-9.571966
-0.16603604,-2.4016302
-17.81834,-10.466975
0.2197003,-3.2652488
-5.1724916,-4.1513076
-1.9108866,-4.968787
-19.191582,-9.120487
1.2157267,16.281172
1.0099936,-2.7291622
-18.517702,-10.159941
0.41638786,-8.871487
13.431031,9.117022
-3.3002694,17.42736
-18.677223,-8.802331
-0.24695103,14.696307
-5.063573,-5.721583
19.850502,5.6515055
1.6328968,-9.220922
11.350004,7.8723474
-4.4160624,-4.1681547
-0.97503597,-2.1043408
14.905021,4.530295
-0.9861014,-3.1115906
-4.09622,-5.249119
0.80208594,-9.658587
4.0188236,-9.648529
-3.8797786,14.426516
-1.8057336,14.111632
-9.524691,-21.917501
-5.2702994,-3.782765
12.268255,9.324637
0.8600978,16.694397
0.8320116,-2.2383687
-3.1569238,-6.178316
-6.0978103,-3.8462234
-1.3347135,15.371701
-18.371344,-12.834719
8.599722,-11.368454
1.7608324,15.9266615
0.07521101,15.280049
-3.0477178,14.856437
-19.232504,-8.982108
13.734189,7.5541167
-19.577267,-9.213893
9.152886,-12.612488
-0.24891712,16.590881
0.9467332,-3.4500048
-20.89904,-8.636149
-1.634535,-5.2340736
19.54254,5.480272
-0.4544184,-6.654365
-20.457006,-8.373973
-0.8264336,-4.5219135
0.25006425,-3.490027
-0.05621489,14.227943
8.834805,-13.037643
-3.2730157,16.088737
1.325742,-5.310069
7.3121233,16.9155
19.818558,-5.451354
1.9958001,15.430135
2.382373,15.774757
2.6296616,15.156864
-17.615885,-9.897196
22.01363,6.375385
14.879235,4.7364893
-18.24787,-12.654327
20.583248,4.3011384
-1.6225492,17.657076
9.771849,-13.753787
0.28917894,15.6106415
-20.685892,-9.105451
-1.9429781,-5.2050757
15.08623,9.037131
13.100679,9.212064
12.683875,9.287463
-1.951235,-5.4053626
-4.8193192,-3.1357706
-2.408948,-7.4308124
2.413534,-4.6757092
-0.3442475,-4.8918543
7.1274376,16.81662
-2.9878168,17.329819
1.8258575,-3.7377334
-3.3724246,-2.9199247
6.1431932,-10.57452
-3.0925658,-3.7897763
7.845573,-14.232955
2.3952475,15.469933
0.44657665,-2.8246222
-5.0649877,-5.4545784
-2.169904,13.549736
-1.2915404,-5.0596733
1.942379,15.345916
8.36846,-10.623542
2.0651846,-8.75352
1.4712744,-6.9774947
9.7095785,-14.476866
19.749695,4.643573
-1.4382393,-2.2184105
-2.648934,17.728788
0.5501151,14.848291
13.702164,6.5695534
-18.34164,-12.666242
7.284581,16.901268
-18.006466,-11.451985
-0.105323054,-1.7539107
9.220414,-14.264312
-2.2676985,-5.8593807
1.0782602,-4.019887
-2.476496,17.261925
-2.9377708,-5.1438427
-3.4829035,15.366442
6.368943,-11.5191145
-17.285269,-10.566445
22.354017,6.1095796
0.87604564,-2.4426801
4.536452,-8.621847
-2.0052185,13.495113
-1.8440176,16.542732
-2.5616796,-6.068817
-4.158698,15.956304
17.980713,5.1311817
-5.569392,-3.541194
3.5120134,-9.316916
-21.17395,-8.61561
-3.27723,14.836149
-19.904055,-8.460559
0.37407756,13.684812
11.655006,8.812912
-0.481904,14.536639
14.32469,9.216186
1.3562491,-5.7517457
-4.2033052,-3.191007
-2.1524796,-4.859198
-18.016073,-9.996675
0.88935804,15.238829
2.8385737,14.876651
4.6499925,-10.115707
-1.6811904,-6.3905807
-4.1290627,-4.3548255
1.497054,14.7310095
9.422183,-13.546586
6.147138,-11.525178
1.1165566,-4.5914125
5.9836936,12.178227
0.055725202,-9.068028
-1.780813,13.575098
0.70216495,-2.1568265
-3.562691,15.952065
-3.5757656,17.190638
-3.8175552,13.599342
0.20914803,-5.7516146
0.00842192,-4.3642044
-19.992308,-8.663979
0.14548688,-9.914889
-3.108122,14.854591
-2.675845,14.283493
0.4008497,-5.957557
-1.7276117,13.641957
5.0550694,-9.147004
14.882639,5.2016854
-1.8107544,13.752004
0.669208,-2.9348247
1.0847107,-7.6727915
0.11916766,-10.878013
0.4724942,-9.143403
18.80886,5.381564
-17.564402,-10.369296
-2.0901904,18.12327
-2.5515802,-5.916489
15.219012,4.2168894
-0.2430906,-7.6586795
13.881609,6.0314364
-4.0270925,-3.3580396
