rna_0,rna_1
-23.498981,-4.6999116
-27.17457,-4.7157416
1.3776864,40.695614
8.740847,-2.4343638
-14.324562,-11.599501
16.586117,-2.3972833
27.29631,40.109314
4.963731,46.059723
16.64009,-1.5337254
-4.640471,40.424507
102.53262,45.02039
-23.452946,-3.6383867
5.7937813,-4.1096773
5.708987,-5.0375457
-23.542925,-8.5712385
6.831753,43.780567
5.0334682,34.37815
-22.611172,-2.5354638
8.7308445,-43.833
9.339323,-45.954964
98.18776,6.6051397
18.672167,42.09877
17.30675,37.590137
32.907352,41.559536
-25.618301,-3.7922986
4.196871,43.853123
-16.345226,-12.61067
-20.819738,-6.132823
1.2920716,-2.8765926
-15.180975,-7.1346135
25.081488,37.452297
-10.911572,-3.2336762
18.311666,35.22237
-12.629063,-10.181018
-10.406916,-12.719859
113.18617,31.994846
1.1731349,-5.490885
10.394306,42.799156
112.807884,9.845788
12.864762,-3.7237184
-12.302959,-10.981668
-14.972032,-9.464551
4.4847074,44.355186
12.21513,-4.519257
16.371555,32.415836
-19.50121,-17.451189
15.128146,-5.2005916
-23.22143,-6.0508633
-22.75413,-2.9805627
-2.439944,40.31657
115.19435,8.713767
-16.69008,-19.092535
9.000442,41.946754
-17.129099,-11.312815
7.772551,-4.8844104
-15.960783,-10.116644
-24.82173,-16.49538
16.32672,38.668934
-14.899367,-11.555095
7.1733913,52.887135
0.7678793,38.596066
4.025541,43.018806
9.779183,36.006298
-11.041823,-7.5190034
-5.5548596,-5.9203444
-3.8753054,-7.7927155
-0.73049086,38.879837
-0.22291632,-52.566685
1.1502334,-2.8805358
7.65991,52.34088
-24.209265,-7.282358
6.423327,-50.472267
2.8230567,-49.15167
-11.646071,-9.989935
4.9566402,39.85921
-15.266942,-7.558833
-15.943535,-12.910924
70.335945,37.190845
0.4800736,34.91376
11.599103,-45.80916
143.07315,2.7621493
11.606051,33.709076
139.88852,9.630695
22.992054,-5.915489
113.90398,23.222946
3.9420998,45.383667
10.811073,-3.9345214
27.490965,40.324097
-1.1974536,41.595104
11.936724,39.946655
1.6301035,-48.308704
106.67385,23.109951
-1.0782146,-53.501797
-15.663683,-17.784147
-22.417015,-8.2941475
