rna_0,rna_1
6.427026,15.476558
-3.7212563,11.307935
11.401988,8.266528
-1.6982386,9.024427
4.438491,16.598618
13.450331,10.600767
13.437107,11.052446
3.7841392,3.9748118
15.101616,11.762779
-2.9084299,10.390485
3.865306,3.9674675
7.441692,12.13543
-4.4024725,10.815884
-3.1068747,10.15836
5.3553014,-3.5316877
14.970474,11.204601
-2.673181,9.793452
12.713604,11.550057
14.246987,11.107668
14.162891,9.631887
0.060491227,7.003992
10.238883,9.935143
0.10809511,7.3534126
6.441205,11.258758
-4.240235,10.135256
13.624031,10.588649
13.838372,10.128458
-3.0179503,9.786779
-0.71745354,8.54992
-2.1627727,9.494277
-2.0536242,10.961829
11.020049,17.119383
-1.2851193,7.9946203
-4.5737786,10.161603
-2.8577533,10.403759
-3.4438093,10.538706
-1.088526,8.786496
6.6998944,-1.9053352
-4.6003833,10.110486
15.11731,10.930258
-1.9536006,11.857519
-1.5408568,8.589436
-0.9412828,9.232913
6.561673,11.10203
6.4275284,15.400805
-2.0470548,8.419664
-2.5053728,9.408849
-0.89720756,10.444406
-1.6195363,10.599343
6.4249287,-2.8676455
3.7181537,5.216928
15.41828,11.537118
0.12883131,8.1328945
-4.617518,9.183778
5.17196,-4.1134353
0.31327832,7.4177604
13.674184,12.129588
7.262593,11.416346
14.60532,11.607019
-1.5084276,11.926849
-2.2439568,10.661207
-0.7830609,9.558569
13.73895,9.464426
14.981539,10.589323
11.360011,16.487404
-3.8919058,8.978077
-1.834933,7.9964595
13.764171,9.31905
6.2389216,15.1281185
7.0262165,-2.7250288
8.172984,-2.3624537
14.059338,12.362669
7.770035,-3.1322224
11.379707,10.876887
14.741632,11.211175
-3.472203,10.810985
6.4430413,14.703555
13.744126,10.103068
-1.9059482,10.056594
9.846813,2.7226431
9.739719,2.8433414
13.264674,9.139497
-0.49856585,8.052585
-1.9941292,10.627981
-2.6863573,9.658887
-1.497795,7.3828783
-1.1728157,11.438616
-2.2895784,11.911965
13.868432,11.820331
1.2342596,5.558416
-2.7437983,8.959833
2.3209133,4.2201815
11.763916,10.728215
13.798454,11.737526
2.3920424,4.0516334
14.496814,12.827358
9.460741,9.8947315
-1.6437997,11.89711
0.8862575,5.634297
0.8771031,5.8461146
-2.496058,11.973784
13.471351,10.90491
14.872944,11.1507435
-0.9824018,11.487111
6.8768263,-2.7921872
6.228448,-2.811501
6.5427656,11.39094
11.322874,16.313732
13.437347,9.184814
11.607025,8.237126
-1.23586,11.736982
13.120862,11.817429
-2.6008768,10.705928
-1.4722737,10.467566
-0.54670376,10.384725
-2.1833193,10.0194235
12.151924,8.536282
-1.226131,9.665288
12.653765,8.914037
-3.0268214,8.752092
-3.1687074,8.612236
8.028733,8.511737
0.6035321,6.9162374
13.3178,10.489905
6.8739214,12.554064
2.0805652,4.8665433
-2.4374015,9.362654
-2.0693,9.890575
13.166248,11.985125
0.7533663,4.370518
12.606061,8.983629
-3.9241266,11.100369
2.2008502,5.008261
-1.5933255,11.958719
-1.7483763,11.111443
14.572195,12.552602
6.952226,12.720793
-4.552634,9.30967
13.5005455,10.838608
-2.9974756,9.912001
0.8382951,5.439304
-2.4372659,10.397959
-3.617266,11.617675
13.844874,9.023269
-3.1348832,9.159379
12.414492,11.930178
14.482823,11.75028
13.351466,11.254304
14.427654,9.906722
-1.493274,9.338747
-1.9041117,7.531709
-0.3841457,7.9621735
14.76067,11.96284
8.790462,-2.4357727
-0.3331873,8.368432
11.529145,11.748662
-2.7377396,11.028248
8.113979,-3.1314256
8.244924,-2.0601387
-1.7477505,8.601233
14.123476,11.309792
-2.9268997,10.451801
-3.56261,9.959836
9.012055,11.305506
15.187724,11.426929
6.012115,-3.59711
6.7084703,14.8303585
14.860271,9.752203
6.2328176,14.84029
3.5080888,4.3223004
7.888403,11.871806
12.714849,11.935262
0.81750983,4.6803703
11.841967,8.575323
14.550396,12.641104
13.369671,9.706877
8.080279,-2.2306979
7.9670944,11.553394
8.701762,-2.2954829
-4.33925,9.013639
-2.5088792,11.280476
14.717084,12.389154
14.130145,9.776063
-1.935064,11.131426
7.5744257,-1.9021668
0.8766727,5.0065374
-1.5707923,10.774713
-2.9444382,10.06472
13.288281,11.948253
14.78473,12.965756
9.034098,-2.5822313
10.341818,11.372693
-0.37133065,7.591149
12.742304,11.516019
-2.6472816,9.807464
-2.3706124,11.647196
6.5567346,-2.4017103
13.320138,8.881245
13.902859,11.1975
6.3715034,14.819718
6.084302,-2.571229
13.496883,12.337567
-4.3858266,9.312565
14.0892935,12.120721
12.076725,8.409297
5.4673815,-3.3660135
-3.2939095,10.412619
11.981222,8.360936
13.884343,10.824095
14.905724,10.8705225
1.7216889,5.910857
-4.2571297,10.690002
7.0546074,12.328178
-2.7383876,9.76156
-4.06725,10.8400135
-1.6395698,7.7169757
14.384675,10.495125
-2.7667608,10.539713
14.112561,10.880977
-2.2972367,11.216124
9.950506,2.6205204
13.765164,10.364897
-1.4638132,11.7692375
-3.2621262,11.760212
-3.5041494,9.880407
-2.4847176,10.939849
-1.7973758,11.834309
7.7870593,-1.8823284
-1.3391277,7.7214274
7.899164,8.944539
14.314392,12.508716
13.547385,10.780265
13.606739,11.184395
13.334059,9.376448
13.613039,12.234536
13.091221,9.126941
-1.9870418,11.744506
-2.1661348,12.377605
-3.0896814,11.17432
-1.2768676,10.252433
14.930103,11.854491
-3.7674453,10.707523
13.971669,2.4819057
-2.301,11.043446
-1.5300033,11.0989
-2.3503332,10.563778
-2.3558874,10.204962
15.085692,10.728159
13.781223,12.238607
3.6478314,4.2457867
0.9910939,5.090613
-1.7316028,7.6974907
-3.1055539,11.956311
-1.9519114,11.326987
-2.247657,8.232311
14.134013,12.197711
15.092107,10.11408
14.710965,10.637896
-3.3280518,9.259214
7.595669,-2.361972
14.371723,12.551747
-3.1302829,11.223022
10.407354,10.601348
6.2936687,-3.0508966
-3.4883516,8.635597
-4.6774297,10.283945
14.574812,12.079529
-5.1994314,10.317394
12.90959,8.747435
-1.5418037,7.4378176
13.66722,9.365331
-4.358063,9.832519
11.537054,16.278986
-3.0490754,9.665296
8.510287,-2.3869605
7.0728736,-2.3578053
4.0890975,3.4714866
-5.007644,10.339805
-1.5467956,12.31888
-3.2779129,10.806621
-1.657681,11.63308
-3.241849,9.005218
9.834664,11.478111
-1.1181326,11.712457
1.409421,6.2500243
7.706966,-2.3860645
8.217678,11.152512
11.581325,11.790724
-1.1866271,8.420368
15.339624,10.694919
7.21113,-1.7741975
3.2845688,3.8844533
-1.6749084,8.198374
6.249353,14.645975
14.40228,10.244423
8.644324,-2.9766195
-2.3020742,10.309547
-1.005071,11.737906
-2.6817992,10.167369
-1.444709,10.946093
14.433858,10.76533
-4.1082,10.447642
8.031428,-2.390751
14.680078,9.504174
7.5416536,-2.3028462
15.252822,11.66742
13.215226,10.024724
12.706176,8.856915
-2.3907144,10.100222
-2.3460357,10.938962
-3.9778574,10.47503
-1.2958105,7.5444784
7.3575006,-1.8267442
8.7319975,-2.704848
-1.6428223,11.592248
13.3371105,9.793101
-3.039375,8.873436
13.591891,10.279884
-4.863616,10.626985
14.059284,9.967493
5.540177,16.18443
1.4875432,6.3338904
-5.0157347,10.68876
-1.9583969,11.71872
-1.528724,7.902821
-1.4898401,8.315383
7.572378,-2.1991968
-1.4778033,8.561674
13.388622,10.012007
-3.1695235,9.238423
0.8142905,7.153579
-3.3478494,10.515619
5.50511,16.258503
2.2467375,4.5632844
-1.0859041,7.964341
-3.0139363,9.573692
-2.9673007,9.933031
8.063922,-2.9710755
13.548395,9.978508
-1.8531038,11.855144
13.159655,12.323988
6.97232,-2.3808198
13.968379,9.957856
6.7306905,12.183984
-1.4840044,12.204754
6.518823,11.190354
5.972155,-2.983673
-1.7346342,10.678618
4.2095413,3.4225206
13.847584,13.031201
0.861231,6.785813
-1.2308022,12.1178
14.799318,12.5059595
3.5217025,4.672384
-2.4370184,10.536724
15.3501625,10.860305
-1.8672011,11.94916
14.193401,11.773241
13.658414,9.997929
8.232524,-2.0845888
13.973841,11.711794
-5.003322,10.81798
12.808329,12.088482
8.662073,-2.5964096
7.867823,11.806974
14.284458,11.812545
-0.68391865,8.43387
13.503164,11.245614
-0.9155951,10.584458
8.4293995,-2.5849757
5.8800263,-2.4764655
-3.8370924,10.760031
6.64201,-2.5511754
10.934151,11.471874
13.338405,10.949896
13.883128,2.651938
-0.5701742,8.439283
1.1359657,6.6425056
13.653164,9.975368
-2.4815352,10.2892
-2.7977374,9.324432
-2.3308442,10.470147
-1.7949612,7.5918245
7.4604464,-2.5452049
-2.1384516,11.774709
6.727458,-2.4189985
-1.5570167,11.337575
-4.5431147,10.239481
-2.740048,10.356965
7.6643386,-2.2851152
13.211089,10.143688
-1.2657248,11.955768
7.0627127,-2.4107263
-1.2256536,8.042336
9.499559,10.004143
12.585919,12.2648535
7.5318246,-1.8787286
14.139251,10.508795
-4.292244,9.342474
6.2003493,13.664442
-0.7477622,7.662299
10.353167,11.362703
-4.2503138,10.2798605
-2.3216696,11.892347
6.658684,10.894039
-2.3409753,11.319583
-4.4837837,9.789178
-1.0333611,7.5355177
0.5223566,6.658291
14.740154,13.004877
14.800266,11.650997
9.713363,2.8721263
-4.8003116,10.532308
10.316281,10.333697
13.248951,10.50901
-1.3711497,12.192363
-3.3318462,9.456401
-5.1958504,10.382683
14.251779,11.372379
5.9308496,-3.3518043
2.422337,4.2553744
13.447632,9.834798
13.896935,10.819537
14.446773,12.391991
7.7015023,-2.4407566
8.522167,10.545414
7.633988,-2.300662
3.298265,4.051933
13.176812,11.091706
-1.5624268,12.131974
8.698298,-2.5617306
-2.4988067,10.2146435
6.3392754,13.57944
-1.6748191,9.663189
8.774272,-2.4827387
-2.2214134,10.525294
-1.7884668,11.068773
14.677358,10.538777
3.5097284,4.374245
13.964688,12.715109
-1.1504861,10.498083
10.926577,17.29146
14.115811,2.2685552
13.575005,9.692615
13.013297,9.82258
13.732935,9.269877
6.6774707,-1.9249978
5.109773,16.399408
6.8810263,11.050853
6.1034923,-3.0475333
6.5096354,15.194741
12.730861,11.674033
3.81454,3.8902779
14.084971,10.624326
8.3979025,-2.8513231
-2.8514388,9.935926
8.027662,8.52773
9.641193,10.074853
10.170132,10.269746
-2.7298894,9.878417
-4.37596,10.873776
-2.8939354,8.750404
-0.86657727,11.5320835
-1.5162475,10.293317
11.106259,17.075773
12.500933,12.084595
-0.86712587,12.044919
-3.812043,11.207786
1.703081,5.7330785
-3.677963,10.729751
3.998786,4.982011
13.411131,9.536629
-1.4865547,11.701454
-4.3194985,9.866381
15.215319,12.041668
-2.267082,9.68078
13.651564,9.640664
1.8488225,4.450566
-0.24948153,7.6658015
-0.7108603,9.242571
4.432878,4.0162196
6.376066,14.402634
-2.5261304,12.045722
11.805401,11.643717
14.183671,10.27741
8.490729,11.397951
5.9130697,-3.2031136
11.017167,17.198536
6.385689,-2.899994
-2.0160534,12.254882
4.079408,4.165648
-2.6550198,9.535125
-1.3482766,10.96979
12.998181,12.104899
-3.1733556,10.154222
