rna_0,rna_1
-3.3929975,-5.659016
-19.332031,-2.813713
2.237046,13.12695
-19.85973,-4.36436
-1.972884,13.722712
1.6382391,13.925929
2.7747831,12.702135
0.06558006,-6.4341884
-0.07457916,-5.067532
-3.8174567,-5.5238543
0.9998443,-9.879039
-19.303982,-3.7370486
-20.205132,-2.2342246
0.43275642,-4.2831736
2.187385,13.605268
-0.87215716,-8.181033
0.5299053,14.207264
-4.366218,-5.263164
0.7468264,13.988378
20.416069,6.1340733
4.5172863,-11.242477
-4.158198,-5.2277126
0.31664243,-4.5527515
0.8451712,-9.794448
0.20007071,-9.527687
-19.630861,-3.7431371
0.5840976,-9.22214
1.2079272,14.237092
-0.9817024,-6.9606924
5.2276545,-11.60303
-1.7716787,-5.9319425
20.67844,6.283566
7.208932,-11.7137985
1.2139187,-9.582108
-1.3737224,-7.2871723
-1.8869467,-6.516769
-20.410536,-4.039616
0.87758857,14.153108
0.80615085,-3.8841734
-1.2119153,16.150236
-19.654047,-5.5146155
0.84510684,14.487281
15.909625,7.7116113
0.0009332784,-3.9772806
15.2797985,9.1931305
-19.449457,-6.871553
-0.15188815,-5.4862723
9.169606,-14.582534
-1.8841623,16.363205
3.863602,-10.388496
0.6845969,-3.8161724
-2.492859,14.72679
7.533478,-14.382215
-0.7125282,-5.712622
-1.0844302,12.949069
-0.089867115,-4.456749
-1.4078804,14.530842
1.9914432,13.523692
-19.744854,-2.613908
-1.5228755,15.238713
-3.8326027,-5.119559
-1.0653467,16.314949
-20.10425,-2.385716
13.322892,7.8403044
-1.4088047,14.0558
1.1975867,-8.531007
-0.42243546,15.292414
1.3301169,-5.8483
-20.21014,-2.9962578
-19.134296,-6.7124796
-3.5429213,-5.182989
-19.386745,-5.95348
9.828602,10.051353
0.19106409,15.011311
17.996576,-3.2822533
1.6673903,-7.780224
4.551591,-10.949482
0.92924076,14.15435
-1.2969617,-6.81841
-1.0122789,-6.702998
-0.7714449,-6.040421
0.78034306,-9.670865
-19.70565,-3.5201585
-0.716223,-4.095466
-19.37347,-5.3126054
-0.11623894,-5.5382066
-3.3668106,-6.529569
-0.6366394,-6.4401484
-19.646433,-3.8067255
0.96323603,14.603688
0.6030333,-4.104095
-19.34353,-5.1974025
1.0661721,-9.771244
10.467383,8.202822
-1.1544877,17.001556
-19.667786,-4.0308895
-0.5546913,14.030732
-3.8745365,-6.2826366
17.790356,6.585672
2.1622682,-9.976602
10.62127,10.015358
-3.1952047,-5.3936124
-1.1591902,-3.979935
14.958155,9.211206
-0.4494081,-5.162371
-3.2992253,-5.8983874
1.3024199,-10.05855
4.4031043,-10.785193
-3.1773767,14.7597685
-1.7049185,14.010739
-14.775566,-17.675598
-4.1698074,-5.5874295
9.916003,8.970723
0.76403266,14.53076
0.4885071,-4.0835905
-2.030314,-7.3321137
-4.2481394,-5.710328
-1.1781626,14.284356
-19.618643,-7.554221
7.5833044,-12.340019
1.259525,13.391344
0.44283712,14.726025
-2.545234,14.807314
-19.709583,-3.2829897
11.853313,8.568194
-19.802626,-3.443596
7.885414,-12.703535
0.17868772,14.820949
0.4035951,-4.7501273
-20.230057,-2.6557643
-0.46591726,-6.130734
17.046795,6.4982343
0.65987295,-7.5564327
-20.16013,-2.9146094
-0.60872245,-5.53684
-0.17795199,-5.3602896
-0.4126637,13.308009
8.25918,-14.1640005
-2.172252,16.154879
1.3900325,-7.6311574
5.8784466,14.353469
18.063234,-3.4232292
1.4520243,13.850811
1.1256145,15.16153
1.8813759,13.643849
-19.113392,-5.1808496
20.487839,6.528935
14.714251,9.1249
-19.538355,-6.4173255
18.58277,5.3455505
-0.26375833,16.345913
8.535903,-14.418492
0.3093872,13.883145
-20.380783,-3.1254034
-1.020114,-5.4530015
11.4900465,6.3761077
10.36817,8.304412
10.164213,8.654974
-0.7014117,-6.6572847
-3.9723077,-4.322541
-1.2874128,-8.207319
1.4653996,-4.4006214
0.05870127,-5.832395
5.839474,14.361346
-0.97774124,16.964863
1.1373899,-4.328766
-2.6444297,-4.9317107
5.5444264,-11.655556
-2.4256625,-5.508961
7.437256,-15.258933
1.8333998,13.903978
0.29622364,-4.428833
-3.2136211,-6.4388175
-1.8963565,13.159809
-1.2124736,-6.226543
1.5444317,13.853821
7.2581606,-11.796702
2.871292,-9.939107
2.139292,-8.461865
8.681565,-15.044843
17.797289,5.8407335
-0.84487206,-4.171855
-0.71566325,17.260756
0.24920514,13.6675415
12.853118,9.440155
-20.409445,-6.330856
5.814309,14.349093
-19.140663,-6.484495
-0.1942066,-3.8997407
8.394285,-14.386389
-1.0518737,-6.9841313
1.2681478,-5.261275
-0.91752386,16.563658
-2.7844706,-5.957845
-2.630085,15.206315
6.287276,-12.894629
-18.972109,-5.8748856
20.604887,6.329117
0.5025501,-4.1090026
4.305414,-10.019424
-1.6887467,13.63672
-0.8097265,15.573
-1.4793682,-7.268286
-2.6276567,15.765718
16.651329,6.937995
-4.180697,-5.3497787
3.9698012,-10.474793
-20.711725,-2.9331398
-2.50024,14.733964
-19.873579,-3.0800567
-0.11479106,13.117807
10.023312,9.429348
-0.27162609,14.087071
10.858592,7.521036
1.643693,-7.258349
-3.2322996,-4.5608854
-0.49062338,-7.837388
-19.676165,-5.247692
0.31625006,12.478305
2.268943,13.466252
4.490383,-10.986984
-0.7238403,-6.8042545
-2.9001997,-5.6755834
0.9730328,13.055939
8.4763775,-14.346208
5.8538485,-12.8495245
0.83662736,-5.120519
4.867499,11.225583
0.95916307,-9.563224
-1.6909415,13.370593
0.3579449,-4.327013
-2.22571,15.698348
-1.6893573,16.62832
-3.143791,14.405829
0.051675636,-5.2186923
0.702134,-5.066172
-19.965826,-3.430337
0.7951323,-10.065795
-2.047253,15.112431
-1.8403414,14.272403
0.36581013,-6.8886213
-1.7637521,13.606244
5.533281,-11.455836
14.303362,8.970296
-1.2216499,13.583005
0.47372457,-4.8687377
1.2544833,-8.625568
0.4908739,-10.6389065
0.78679407,-9.933036
16.61443,7.007807
-19.202705,-5.3269143
-0.39483103,16.94277
-0.8092009,-6.6162877
15.275081,9.341182
-0.22553803,-8.919005
13.891283,8.904981
-3.085476,-4.8019953
0.42076668,15.785409
-20.53314,-2.790852
-19.38917,-6.818133
-2.2891123,14.951429
-0.22669685,-3.9119372
10.876891,7.4882174
-1.6726061,13.37302
0.78574234,13.109542
-1.3517029,15.968734
8.748547,-14.147993
8.508045,-14.751009
-0.73012906,15.871878
-0.84028953,13.001618
-0.119042136,-9.147583
4.626974,11.236124
10.445747,8.019333
-0.11733445,-6.6197157
6.4918222,-10.493359
0.20553046,13.77646
7.4103436,-15.281313
5.0479665,14.104078
-0.77344805,-6.982146
0.22866547,-4.5196314
3.171562,12.67987
4.2303233,-10.853047
7.5540843,-12.2542715
4.5222254,-11.24777
8.016722,-12.499483
-1.6450642,-5.8898764
15.106134,9.280395
0.4139848,14.802279
-20.059359,-3.2532568
17.718775,5.7424674
-19.591333,-4.2695165
-0.5821658,-7.770186
-0.7391902,15.999408
-0.9221258,-3.6287584
0.21803172,-8.312598
0.6112278,14.0834875
0.65927994,-4.1126733
-3.6733506,-6.256591
0.2500884,-4.112418
-1.0547256,13.822881
17.991764,6.327267
12.805834,9.477641
-1.3892624,14.042223
0.7453187,13.812794
0.54535085,13.714041
2.341414,13.215532
-19.821209,-3.7145426
0.8072866,-11.560376
-1.563642,14.960991
-1.2322353,14.1059265
7.0841255,-10.290845
-1.0328971,16.155085
-0.34410685,16.233385
2.5439603,13.316861
1.3167385,-5.632347
-1.7040113,13.924228
-1.0215322,14.967685
-0.5162262,15.717895
0.86241114,-5.1093926
18.822649,5.344795
-3.79166,-5.460179
-0.47261646,-5.5964327
8.637314,-14.009903
-1.4558434,12.759395
0.3444935,-6.378207
-0.56766254,-4.5658393
-1.9435719,16.631617
-1.4214495,14.911955
-4.3856974,-6.9419684
-19.009287,-5.8033233
-2.6211438,-5.6224995
-19.660172,-5.343381
3.3053648,12.1242695
18.743502,5.3840704
-19.829424,-2.5352962
10.471235,7.9683013
16.97982,6.9015484
6.660262,-12.725796
