norm_0,norm_1
-7.109706,3.9954987
-6.3033834,3.9822106
-6.3645883,3.183767
-7.42262,4.2188296
-7.111723,4.147012
0.5163256,0.97851735
-7.376315,4.263277
-5.6731772,3.2831986
-6.345446,3.4348133
-7.611037,4.1621466
-7.496839,3.8384953
-6.650765,3.8482373
-6.4550915,4.1856556
-0.6507933,3.6156669
-6.9736753,4.0043793
-6.822034,3.7415018
-6.2884555,3.3040469
-7.0257463,3.9714346
-7.4644346,3.9324417
-6.2213774,3.7426825
-7.504199,4.0719533
-6.3952703,4.061203
-6.6158543,4.334924
-7.5178595,3.9851294
-6.5269513,3.5961614
-4.4664817,-0.11723655
-6.784847,3.419392
-1.3100679,0.14801933
-6.810172,3.4744465
-7.160746,4.2049584
-7.2690754,3.548809
-7.423977,4.077616
-6.6498137,3.6450965
-7.363165,3.9862347
-7.219423,3.7332845
-6.610853,3.556964
-7.261879,4.0169635
-6.3600645,4.2811565
-6.4097385,3.4999566
-6.762735,3.976731
-7.0020967,3.7779603
-7.076696,4.077794
-6.320539,3.4052625
-6.622933,3.9473574
-7.4147882,3.9386566
-7.2949843,3.9523067
-7.370042,3.8200533
-6.804221,4.0766454
-7.5509725,4.1421533
-7.0707417,3.9490066
-6.7421145,3.594117
-1.5528235,0.8184569
-0.43428758,1.1712415
-7.2909408,3.8303785
-7.555158,4.054402
-7.0892973,3.66233
-6.9152484,3.6959572
-7.0116954,4.1622705
-6.9954295,3.62057
-6.95142,3.7085612
-7.299453,3.867258
-7.0312057,3.8117008
-7.3330336,4.151174
-6.9027195,3.8395123
-6.6858363,3.8124583
-4.4769664,0.37162653
-6.515506,4.275896
-6.968898,3.5424833
-7.716265,4.139692
-6.6719823,3.7643435
-7.276761,3.7576728
-6.5428205,4.4670806
-6.229185,3.9573617
-6.676972,3.5494573
-6.0744863,3.3138516
-6.497764,3.6443837
-6.729702,4.025618
-6.725769,3.722335
-5.8235493,3.2947853
-6.6197143,3.4633372
-6.5320377,3.6183498
-4.6419654,0.49610224
-7.2129836,3.6530573
-6.2956176,3.7200735
-7.194095,3.7599766
-6.7429495,3.4267375
-7.3224773,3.8001318
-6.1938105,4.092952
-7.45746,3.7941175
-0.3339738,1.1771187
-7.059371,3.6689475
-6.0511565,3.700642
-6.153547,3.9612343
-6.412167,4.2157345
-7.2154956,3.6520793
-6.479713,4.367238
-7.3431125,4.0752854
-6.633304,4.5131044
-7.353445,3.8619175
-7.5839314,4.018073
-7.1091094,3.5021062
-6.3046136,3.9749763
-6.1816835,4.1150374
-6.6354194,4.2048035
-0.6555013,1.0149843
-7.2923145,3.8466928
-6.1836796,3.4308226
-6.406427,3.2987463
-7.0488024,3.8116443
-7.051305,3.8963268
-6.4711533,3.4782724
-5.851187,3.4032946
-7.4277663,3.9029295
-6.341912,3.7380362
-7.66962,3.9675698
-7.2207384,3.5482507
-3.9707565,-0.6730548
-6.072947,3.6217675
-6.553015,4.046347
-6.90221,3.6757183
-6.2560134,4.1931615
-0.004194524,0.70002425
-2.4808204,-1.1069229
-2.5632482,0.85489744
-3.6556082,1.3318075
-6.337851,4.1831813
-6.3944073,4.2653494
-2.8088984,1.0388106
-5.994646,3.5380576
-6.430813,4.3570747
-6.019357,3.8410559
-6.2667665,3.3897765
-6.279062,3.5011375
-6.745925,4.0494065
-6.858072,3.7168503
-6.8871703,3.6688352
-6.109617,3.6959424
-6.7121344,3.5398204
-7.0970426,4.1677394
-3.122437,0.55819637
-6.042045,3.4760163
-6.0808105,3.8136227
7.7096295,3.12358
-6.2405887,3.3051922
-6.2050986,4.0168242
-5.998446,3.5170546
-6.137033,3.9168847
-6.2360597,3.806428
-5.924608,3.3252788
-6.138825,3.4527516
-6.289033,3.4877727
-6.9345984,3.5728433
-1.841821,1.0315233
-5.9892635,3.6696913
-6.0217047,3.8247275
-5.9711804,3.6678865
-6.217801,3.5497608
-6.461335,3.9918277
-6.2899375,4.0008097
-6.2451587,3.470974
-7.316893,4.2605352
-7.015165,3.7843847
-6.188424,4.0960565
-6.5658793,3.8956425
-6.078131,3.9217687
-6.253959,3.9341838
-6.602217,3.5516093
-7.338896,3.691882
-6.0750284,3.6133442
-6.8135715,3.4489548
-5.894374,3.5333838
-7.0358653,4.044649
-6.1101847,3.844096
-6.971446,3.9631388
-7.1859674,3.8379967
-6.3300095,3.3329654
-6.0753746,3.884631
-6.1213303,3.4090645
-6.045008,3.4573252
-6.8705177,3.9611247
-6.3265457,3.584264
-6.386559,3.5356212
-6.4951863,3.5300248
-2.0670183,0.81911135
-6.200894,3.408118
-2.8437603,0.9077054
-6.1722198,3.4096937
-6.348296,3.4330049
-6.1209946,3.6931658
-6.5695553,3.8900356
-7.131129,3.4691343
-6.302755,3.400667
-5.821179,3.2011971
-6.249865,3.4279804
-6.1497064,3.590897
-6.312672,3.61177
-6.3941383,3.45127
-6.115792,3.7896228
-7.6036053,4.2016907
-6.7623253,3.9110613
-6.663461,3.8720586
-6.8902125,3.8960447
-6.352873,3.5498657
-6.504379,3.623578
-6.8636637,3.9913137
-7.2570605,4.018302
-7.2740116,3.8492928
-6.9343047,4.007447
7.794029,2.949191
-7.0915956,3.6623592
-7.0572453,3.5512385
-6.5488734,3.5486395
-6.285792,3.6265824
-6.366162,4.369439
-6.4519253,4.266702
-6.2454667,3.6831615
-6.691443,3.7053645
-7.0623274,3.6139638
-6.046689,3.4947202
7.7972403,3.0319328
-6.275874,4.0497365
-6.013017,3.3764093
-5.9765544,3.6744087
-6.117805,3.8089616
-7.107285,3.6655602
-6.989725,3.478947
-6.1080437,3.8096504
-6.198946,3.6857681
-6.317884,3.4623754
-4.01063,0.7667126
-6.6939464,3.8732398
-6.209322,3.5063667
-6.4757466,4.384529
-6.279755,3.785706
-6.0750785,3.5850198
-6.790873,3.732219
-6.7690325,3.7487798
-6.4569855,3.7139795
-6.246259,3.678071
-2.2074852,0.17301965
-6.6885214,3.8128092
-6.148967,3.9036841
-6.1293616,3.6108613
-6.305544,3.8672678
-6.2342496,3.571751
-6.401944,4.0812874
-6.2419186,4.1026163
-6.107561,4.009796
-6.6730657,3.5295107
-6.411939,4.3981066
-6.8036566,3.754685
-6.195868,3.616495
-2.2575712,0.5858721
-6.093812,3.6024563
-6.6946616,3.7779233
-6.3467054,3.304563
-3.034943,0.55149233
-6.2711096,4.104651
-6.662184,3.7420962
-6.307585,3.849797
-6.2966237,4.0716357
-6.6124253,3.7648447
-6.2970543,3.2891476
-6.1682615,3.7799315
-7.149676,3.5165691
-6.3002524,3.4749265
-6.0796323,3.6971414
-6.3220935,3.876579
-5.9481688,3.327257
-7.732549,4.239059
-6.7130427,3.4759676
-7.4445972,4.2283216
-7.505124,3.7732213
-7.6813407,4.099775
-7.1733046,4.032829
-7.6429663,4.048479
-7.3822055,4.019418
-6.9821005,4.051729
-7.586512,4.0574093
-6.6335435,3.8644147
-7.23123,4.0016255
-7.554696,3.9744422
-1.5761518,-0.56378007
-7.098543,3.7864196
-6.4247365,3.5780597
-7.0982137,3.6458237
-7.4678855,3.8833447
-7.5278225,3.879081
-6.916255,3.5261574
-7.3708873,3.993603
-3.3301272,-0.79101074
-7.2802052,3.7535667
-6.823726,3.7797732
-6.1178737,3.6734474
-6.572723,4.368636
-7.26174,4.034372
-6.6607814,3.7733488
-6.576749,3.8712897
-6.5819345,4.1133285
-7.207284,3.6639454
-6.408104,3.492777
-7.091074,4.1466765
-6.501041,3.4542592
-6.4924607,4.1660743
-6.265166,3.3187296
-6.623658,3.8789837
-6.6380763,4.19571
-6.903424,3.9930766
-6.8664465,3.5502138
-6.527936,4.098457
-7.46686,3.8765233
-7.4378567,3.8994505
-6.9085326,3.8881302
-6.5258856,4.3261714
-6.633177,3.6649244
-6.8805118,3.9030867
-7.1355457,4.156079
-7.434307,3.8248968
-7.2164383,3.7129815
-7.4323955,4.1813383
-6.807745,4.2926636
-7.3945556,3.7089486
-6.648525,3.764508
-7.326708,3.9196558
-6.693295,4.0131335
-7.534803,4.046015
-7.160724,3.7798662
-6.4034653,4.271444
-0.10280384,0.9548386
-7.304237,3.682336
-7.1366453,3.6415594
-6.978093,4.031286
-6.9966006,3.7055194
-6.353715,4.208819
-6.287688,3.57607
-3.386606,-0.052248728
-7.3271017,3.6688516
-7.209839,3.6845322
-6.7587624,3.1871333
-7.2668576,4.014289
-5.6383996,3.340775
-7.4721017,3.7330308
-6.2542734,3.4768856
-6.8160625,3.5355477
-7.573591,3.9854696
-7.295018,3.793289
-6.8772163,4.051292
-7.0710626,3.7148714
-6.577611,3.331268
-7.323535,3.5990136
-6.4113426,3.6184015
-7.146356,4.1227965
-7.043423,3.5589762
-6.084821,3.5267923
-7.0154,3.7540398
-7.4695063,4.0330477
-6.551508,3.668243
-4.066577,0.16871656
-6.617247,4.112094
-7.4812865,3.8375363
-6.3732424,4.18721
-7.504053,3.8509688
-6.716583,3.7559538
-6.9661436,3.6403303
-6.588302,3.7958574
-6.142933,3.6308334
-7.0179715,3.8779747
-6.732722,3.6471565
-5.9065995,3.51883
-7.173128,4.0792646
-7.1870203,3.6584837
-7.1855574,4.0625715
-6.9998875,3.6574972
-7.316574,3.9151115
-6.8544507,3.790433
-7.1200743,3.8981197
-6.556472,3.620155
-7.3256445,3.8598738
-6.1661067,3.3556933
-6.4271016,3.6689074
-7.0293612,3.9647808
-6.4696045,3.7733653
-7.3223906,3.760941
-6.560908,3.5182989
-6.5331383,3.6555476
-7.553315,3.8589444
-7.2609434,3.6245046
-6.4696174,3.5335164
-6.4852524,4.365682
-7.311676,3.7356813
-6.9659314,3.7058246
-7.4447956,3.7302213
-6.6539407,3.5117002
-6.4059963,3.5305073
-7.4223757,3.7437327
-6.0892572,3.754047
-6.6617417,3.4896836
-6.6258025,3.4747262
-7.705294,4.2635794
-7.765227,4.1174197
-7.6517477,4.2144275
-7.590827,4.2554984
-6.596121,3.825575
-7.2268896,4.3580728
-7.688755,4.020257
-7.3408594,4.2810144
-7.634059,3.8909528
-7.5182004,4.022941
-7.254542,3.8378758
-7.4695234,4.0148535
-7.6504316,4.0286794
-6.245771,3.795927
-7.707566,4.2087383
-7.652721,4.125321
-7.427533,3.9507554
-7.156307,4.12816
-7.5756817,4.1638484
-6.8539014,3.886006
-7.6860003,4.0543613
-7.2441664,4.28809
-7.6716533,4.03013
-6.8506403,3.2737374
-7.3934865,4.0139933
-6.932235,4.0622807
-7.7002196,4.023755
-4.6183896,-0.8419508
-7.6249857,3.856523
-6.620379,3.3925161
-7.6505,4.1723065
-6.580772,4.2152743
-7.2219987,3.8677561
-6.312727,3.1445565
-7.6197286,4.167687
-7.6755433,4.120783
-7.789769,4.1398015
-6.3223414,3.18893
-6.4723396,4.1175165
-7.662137,4.011673
-7.3618755,4.0894017
-7.5317655,4.165461
-7.525771,3.8886497
-7.2907643,3.9062877
-7.6679726,4.1238885
-6.5765896,3.3618574
-7.2727866,3.959791
-7.390948,4.2503085
-6.844942,4.3132343
-6.708378,3.6251566
-6.834615,3.5790875
-6.84849,4.016631
-7.196468,4.221795
-7.4156017,3.8102474
-7.682541,4.0507565
-7.156791,4.1735244
-7.4546347,3.8706014
-7.161295,4.2334657
-6.860837,4.405571
-5.9127965,3.5299144
-7.5626755,4.015519
-4.3537183,-0.81731296
-7.5646195,4.0505223
-7.7157483,4.116407
-6.6346073,3.8461819
-6.7872,4.4403696
-7.462503,4.192129
-7.425534,3.9282436
-7.5954547,3.9730601
-6.3989925,3.345866
-7.6930804,4.023177
-7.055736,4.1042686
-7.1857977,3.8856506
-7.5088573,3.9541256
-6.8242583,4.4392605
-7.459148,4.0572014
1.6591539,1.0206956
-7.3477707,3.6493409
-7.1388974,3.7149122
-7.381507,3.8136897
-7.2675304,3.713114
-7.004516,4.0349627
-6.4395957,4.0135593
-7.117263,4.157967
-7.050785,3.3426273
-7.1185412,4.091149
-7.279426,3.9461308
-6.751669,3.5433855
-6.9486175,3.9718354
-7.640318,3.9937854
-6.890527,4.073294
0.66903424,1.2528903
-7.76759,4.0736094
-7.429995,3.979443
-7.5390086,3.907295
-7.0674567,3.8897967
-6.5460215,4.3919225
-7.2661443,4.1357965
-6.555729,3.367305
-7.4085717,4.012779
-6.7097516,4.435429
-6.5963297,3.8884418
-7.496925,4.096113
-6.380828,3.507455
-7.434813,3.896357
-6.98635,3.4501743
-7.033663,4.1533093
-7.3749776,4.0424786
-7.468781,3.7802296
-6.932083,3.8980618
-7.206803,3.9503305
-6.1036563,3.3024874
-6.558015,4.4713707
-7.577557,4.2229013
-7.2599964,3.9622715
-7.443935,3.756936
-7.244018,3.745278
-7.5971327,3.819983
-7.47536,4.0916777
-7.0306067,3.7356555
-6.75774,4.024186
-6.793004,4.157606
-7.17789,3.9159632
-6.2660465,4.0137515
-7.3693047,3.9930348
-7.3349714,4.14948
-6.9643126,4.0384245
-7.2274237,3.8585157
-6.645493,3.5914538
-6.596344,3.7935932
-7.2015624,3.907652
-7.2120843,3.6460645
-6.383237,3.9060218
-7.0738883,3.561176
8.69017,4.2562194
-6.3918824,3.752382
-6.339949,3.6949828
-6.886973,3.4951406
-6.931058,3.5228484
-2.554647,0.8839825
-6.0545473,3.4743052
-7.109528,3.549952
-7.1494656,3.6163669
-6.234488,3.6437979
-6.0014815,3.6687832
-7.154203,3.6947808
-6.482044,3.5125186
-6.774881,3.7851155
-6.1268816,3.8680348
-6.3255153,3.6397936
-6.962416,3.527317
-5.609821,3.3045363
-6.322006,3.4513278
7.6441426,3.1521037
-6.375441,3.5326781
-3.1999962,0.94284725
-2.9631507,1.245423
-6.2171574,3.620672
-6.162259,3.4371848
-6.328464,3.9262786
-6.0187774,3.5503128
-7.559357,3.8378713
-6.994672,4.034555
7.938877,3.2847373
-6.2743363,3.4395914
-6.1882334,3.4852502
-6.388403,3.3479342
-6.9258413,3.5272472
-6.0649767,3.5729775
-7.1488853,3.5351362
-7.29023,3.5557928
-6.0437155,3.341174
-6.571729,3.596395
-6.213319,3.340352
-6.07996,3.4539185
-5.695917,3.1821287
-6.198985,3.5233493
-7.680027,4.152753
-7.6432447,3.9158614
-6.364181,4.20349
-7.12013,3.8079932
9.984421,3.4021099
-7.72203,4.171271
-7.5916166,3.9453256
-7.5084877,4.054464
-7.504223,4.093146
-6.877125,3.956944
-7.4269514,3.7221642
-7.3480864,4.0579915
-6.672825,3.9983811
-7.2076263,3.8913183
-7.6227407,3.7986798
-7.4631357,4.0454917
-7.1185956,4.239998
-3.1847885,1.0788261
-4.9331665,-8.262251e-07
-6.373955,3.333074
-7.279343,3.7830799
-7.651598,3.7841907
-6.2000957,3.8646798
-7.663544,3.9290297
-7.284987,3.624358
-7.5227633,3.7420974
-7.457852,3.7156591
8.0401325,3.283107
-7.480991,3.839733
-7.2165637,4.030464
-6.9618692,3.5632143
-6.8252707,3.8675516
-6.8780384,4.033993
-7.1560483,3.8941145
-7.5476227,4.105296
-7.246771,3.5609195
-7.402585,3.6805987
-6.8738723,4.1825805
-6.869456,3.5830734
-7.570472,3.736928
-6.8097515,4.059041
-7.3251843,3.5966194
-6.4107103,3.2639098
-6.17632,3.5895362
-6.927873,3.8800242
-7.068206,3.6803536
-6.9283013,3.8251495
-7.2394047,3.5606267
-6.1354065,3.6788473
-7.4805675,3.9823124
-6.275362,3.6321876
-7.6228313,3.903157
-7.427972,3.8129447
-6.6078515,3.485352
-7.6003404,3.935652
-6.460582,3.8614547
-3.9755514,0.9475496
-7.156761,3.5635157
-3.0647628,-0.048260387
-6.5180616,3.5861177
-6.6531463,4.0287046
-7.4783845,3.743297
-6.0381484,3.5067825
-6.4629426,4.182887
-7.354848,3.6093779
-6.453795,4.3043056
-6.4602275,3.8140695
-7.6842184,3.8259394
-6.7896137,3.797398
-7.326813,3.702114
-6.6686816,3.7031925
-7.1616716,3.7634432
-5.9566755,3.783564
-6.6568565,3.5068882
-6.246459,3.7618365
-6.695408,3.6724699
-6.1956983,3.4854004
-7.0758443,3.5207443
-6.519686,3.8261435
-6.850293,3.6672516
-7.409522,4.1458864
-7.0646753,3.5495496
-7.5600257,4.0074043
-6.218052,3.56338
-7.45946,3.7410994
-7.5945344,3.9457426
-7.231505,3.6264539
-6.605602,3.8002229
-6.4252725,3.6080792
-6.0507827,3.8403618
-6.833355,3.5079184
-7.324042,3.7975192
-7.221092,3.5981698
-6.889602,3.675545
-3.5142283,0.026817987
-6.9691763,3.5212772
-6.3584275,3.4006708
-6.6907864,3.4953058
-6.7692447,3.5377982
-6.815931,3.603434
-6.424583,3.7036927
-6.222264,3.606546
-6.0746574,3.7000232
-7.5542693,3.7624745
-7.607187,3.8853302
-3.504078,0.6573006
-6.969206,4.0997057
-3.3108745,0.5436789
-7.3614173,3.6604154
-6.0682383,3.492564
-7.3819704,4.2351947
-6.770027,3.5331798
-7.708346,4.200727
-6.375761,4.2024336
-6.3611507,3.3908699
-2.5614834,-1.2491183
-7.4171824,4.3020134
-7.442588,4.2246814
-7.0445995,3.4646814
-7.5671353,4.2035093
-6.3398366,3.3323164
-6.1476803,3.6581182
-6.9279776,4.072433
-6.853912,3.9935555
-6.552329,4.222199
-6.51709,3.977313
-6.3550744,3.3657687
-6.554964,3.6898193
-7.5085588,3.729484
-6.853093,4.05413
-2.5769048,-1.2342483
-4.341051,0.21868713
-6.3462195,3.842918
-6.502287,3.614658
-6.5029964,4.2171097
-6.7416663,4.0380173
-7.4494286,3.9769158
-7.5863132,3.8274653
-7.423822,3.6773212
-6.7827826,4.1752486
-6.154171,3.4711576
-6.161357,3.6201034
-6.4065423,3.640584
-2.3716638,0.32585168
-6.1596766,3.7784696
-7.5030174,3.7347102
1.0928572,0.065192714
-6.45944,4.2316575
-6.2027755,3.6895812
-4.809841,0.0085109435
-6.113677,3.7530696
-6.073699,3.8340478
-6.004202,3.7513723
-7.0069537,3.727293
-6.004936,3.4283483
-5.96019,3.4504588
-6.2753453,3.5018206
-6.1435704,3.6866271
-6.273973,3.3627486
14.489526,3.6464193
-6.2495623,3.6304214
-6.554696,3.4483144
