rna_0,rna_1
128.21158,7.99164
-26.959255,-15.302179
9.317049,40.151947
-20.753529,-10.172098
-3.363853,-25.399797
-20.099936,-11.252829
-30.834469,-6.6712465
17.024797,35.094807
-20.603443,-12.398019
6.757516,49.678257
4.2123084,36.941147
5.830623,41.605953
8.999182,33.218296
-15.18911,-10.867421
-7.2165203,-11.74131
-10.411861,-15.101796
0.37590048,41.931
24.416328,-17.897161
-5.7945127,-18.766668
9.163908,50.67975
-30.802105,-8.705432
24.344997,-10.048662
23.882626,-11.720209
-16.16641,-11.356996
5.413477,36.756058
-20.420527,-6.4126587
-25.419102,-12.332765
78.592995,28.430868
0.5399429,34.57382
23.795319,-4.4372506
196.83292,15.780589
10.762729,30.72242
193.89197,18.45503
1.5379195,-44.178036
118.84455,20.121168
3.1483061,45.99231
-1.5065521,-29.706594
28.465996,37.28995
-0.23994823,43.39023
12.836564,37.584137
20.015821,-14.583865
108.4344,21.498379
23.278826,-17.675194
-24.497929,-17.96292
-20.78711,-2.9153903
-2.608145,37.38738
11.799897,33.956158
-21.203695,-4.08968
20.373177,-13.373496
-1.5767766,-27.005278
-18.577374,-2.8826516
-21.40172,-10.442961
4.685698,43.012615
-4.8481307,39.295887
26.407457,-17.678843
42.817135,47.864204
-10.741269,-17.811504
8.681164,48.241325
-20.951578,-12.005784
-23.55211,-1.4038343
18.134422,-4.006916
18.778269,36.00655
3.658737,37.742023
194.23155,17.01877
19.15201,-6.5240445
0.7798614,44.50685
-28.272947,-14.5379305
2.0625873,40.48069
29.247858,34.61677
22.245466,-2.4403596
-22.636908,-9.419254
29.664701,34.99987
6.569786,33.81799
2.131684,36.58477
-7.995331,-24.571945
-28.726961,-11.356794
119.78103,8.714281
-20.508926,-7.925738
-30.993378,-8.318289
-11.839158,-12.145153
10.963987,34.564293
-21.450766,-6.4387426
4.946046,36.57537
-28.761347,0.18019335
91.94538,-27.661304
11.200223,36.1642
-21.77351,0.6854651
-30.290016,-5.401321
-26.490824,-11.8851795
-22.762888,-6.8976455
-23.788643,-1.5310731
20.673883,-16.03136
-8.090936,-11.732961
114.61791,23.845074
-1.6322572,41.907368
9.726887,39.43845
4.7930584,39.425014
13.151677,37.35901
3.098101,41.02255
18.206734,37.44202
-20.658487,-0.6201562
-31.277065,-4.1280494
-28.947569,-4.3329825
-18.19217,-3.3585567
-0.028192118,35.312084
-27.664873,-9.980466
91.5602,16.080563
-21.60029,-3.8055887
-19.943275,-3.2790058
-21.98678,-3.0672023
-21.961117,-7.6218095
6.9494605,32.47612
-0.6625214,41.74659
0.23456906,-41.5108
-1.3366379,-28.396488
-11.761876,-14.206417
-29.653084,-3.5443642
-22.714304,-2.888499
-8.462498,-12.918073
-0.035758622,40.452847
