count_0,count_1
-6.8857574,14.356059
-6.552438,15.113245
-6.614234,13.576742
-7.478362,13.875648
-14.156256,-0.663179
-6.711347,13.761953
-6.3454323,14.555187
-6.3467946,14.768994
-7.7861543,13.949044
-7.885042,12.684097
-6.2633853,14.663943
-7.796924,12.783382
-6.4290648,13.463914
-7.5178475,12.79961
7.9243436,7.622206
-6.60983,14.348328
-8.027625,12.846311
-7.8856297,12.946127
-7.927666,12.637144
-8.2257,13.731124
-6.8563795,13.19055
-6.981329,14.812887
-6.350862,13.774634
-6.705337,13.423262
-6.661647,14.716716
-7.3900957,14.607275
-6.5598035,14.2418
-6.496304,14.278722
-8.326485,14.112521
-7.933664,13.065792
-6.0997796,14.113633
-6.7558284,14.013495
-7.9257174,12.729695
-6.1551094,14.17727
